source_id,country,block_id,lat,lon,is_eog_flare,eog_flare_id,chip_id,batch_order
Libya_2851,Libya,Libya_b99928100026,31.154564117647062,11.63788411764706,1,s_20243,8630793eb0344aaacf28,40
Nigeria_410648,Nigeria,Nigeria_b100016099984,7.4913,9.19324,0,,6a6bc71e0901391b7a32,40
Algeria_3346,Algeria,Algeria_b99982100054,36.4529,4.427135,0,,5869439e3a735a4342b1,41
Angola_394246,Angola,Angola_b99957100028,-9.23574625,14.20072875,0,,431bdc1c4dab3c9f4bca,41
Indonesia_124542,Indonesia,Indonesia_b99983100033,-0.69988,114.22704,0,,e13d3a599b1569bc5b81,41
Iraq_5551,Iraq,Iraq_b100011099988,31.397175,47.4390175,0,,5ac933c3b332c332a403,41
Libya_1222,Libya,Libya_b99955099979,26.95426,14.43211,0,,81915b0a7ffd3df84241,41
Nigeria_468340,Nigeria,Nigeria_b99976099955,4.937445,5.602869999999999,1,s_3769,f31fc31cce99609cf7d3,41
Algeria_11448,Algeria,Algeria_b99997100027,33.98992,5.95358,0,,37b8e58dd0f7d1aabf9b,42
Angola_304077,Angola,Angola_b100009099941,-17.033284,19.015382,0,,503b2e242cef95c22541,42
Indonesia_52236,Indonesia,Indonesia_b99948100039,-0.15783,111.06950499999999,0,,534a8867a47e82a11791,42
Iraq_20360,Iraq,Iraq_b99979100010,33.3858,43.95695,0,,f25ccff5d3ca939ce6e6,42
Libya_1306,Libya,Libya_b100009100036,31.99909,19.99494111111111,0,,905d284354c5e8140117,42
Nigeria_234275,Nigeria,Nigeria_b99994099990,8.100679999999999,7.238510000000001,0,,16c90c27fd83ccbbf6ef,42
Algeria_10367,Algeria,Algeria_b99974100058,36.76094,3.52309,0,,c78d77afad599e193bfa,43
Angola_203314,Angola,Angola_b99987099958,-15.46994111111111,17.003298888888892,0,,cf4bd77d247fec410f2c,43
Indonesia_41182,Indonesia,Indonesia_b99853100034,-0.6016,102.4539,0,,0efce5da75884212d7a8,43
Iraq_26536,Iraq,Iraq_b100010099991,31.67679,47.33799,0,,d35dbd2b2843ea9b5857,43
Libya_1524,Libya,Libya_b99998099993,28.132216790123454,18.789805308641977,1,s_8158,dbb6afedc5628f00d4b8,43
Nigeria_163147,Nigeria,Nigeria_b99958099995,8.555446666666667,3.9192433333333336,0,,47ca8344097eedf790ca,43
Algeria_11754,Algeria,Algeria_b99968100055,36.51485,2.95445,0,,6f02bc37ba01aa761393,44
Angola_704440,Angola,Angola_b100007099983,-13.22409,18.79318,0,,786c668b008854a65e80,44
Indonesia_107991,Indonesia,Indonesia_b99998100008,-2.90853,115.56518,0,,fa76afd852756193e58a,44
Iraq_13566,Iraq,Iraq_b99976100040,36.08345267428571,43.64022563428571,1,s_21145,014f79cbadfb0ee0812c,44
Libya_3074,Libya,Libya_b99960100039,32.28342,14.901565,0,,676b50357d644fb65d6f,44
Nigeria_159358,Nigeria,Nigeria_b99967100032,11.81195,4.717432857142858,0,,4f4984a8268d6a2a05c8,44
Algeria_2905,Algeria,Algeria_b100018100053,36.2993,8.225,0,,b3d4ef13b313ca030fbe,45
Angola_335428,Angola,Angola_b100020100037,-8.419962,20.014276000000002,0,,d55f8f7b22c7399c8a6c,45
Indonesia_45409,Indonesia,Indonesia_b100000100033,-0.7158,115.7107,0,,9c3a2ed3e493a1ae44bd,45
Iraq_27569,Iraq,Iraq_b99992099997,32.178825,45.39432,0,,429782d032d41788ea6a,45
Libya_2204,Libya,Libya_b99955100041,32.45839,14.42757,0,,09c6b135e9dffe4b4fa4,45
Nigeria_188945,Nigeria,Nigeria_b100014099998,8.808663333333334,9.041556666666667,0,,f56bbc9a05633149d996,45
Algeria_9416,Algeria,Algeria_b100027099971,28.92396,9.15504,1,s_8014,6a94b261b3d32b9b760e,46
Angola_843565,Angola,Angola_b100016099992,-12.4200175,19.6599625,0,,1af0c1dab75147797d71,46
Indonesia_68385,Indonesia,Indonesia_b99989100026,-1.2923655555555555,114.75527555555556,1,s_2621,c40cbb2dae7983eb9fd3,46
Iraq_3582,Iraq,Iraq_b100011099983,30.9645,47.36,0,,5738865324f41d510ce5,46
Libya_2413,Libya,Libya_b99951099953,24.56545,13.98341,0,,922798dcf423b44229ac,46
Nigeria_431389,Nigeria,Nigeria_b100058100017,10.523703333333334,13.043096666666665,0,,1c3408f0a665f8c2c03e,46
Algeria_8916,Algeria,Algeria_b99933100045,35.64744,-0.71936,0,,31c5b4accf40c5de88ff,47
Angola_347763,Angola,Angola_b99997099977,-13.7777,17.8542,0,,33be09b41f1d1499ae0a,47
Indonesia_28997,Indonesia,Indonesia_b99991100013,-2.4662866666666665,114.89807,0,,733c647ceb7c0a448d44,47
Iraq_1748,Iraq,Iraq_b99976100039,36.018723296398896,43.67732091412742,1,s_21142a,51ced3cb7487073e77c1,47
Libya_1825,Libya,Libya_b99937100036,32.04601,12.61501,0,,4a626d03988bfae7a6f4,47
Nigeria_419624,Nigeria,Nigeria_b100034100014,10.24097,10.87782,0,,865f14ff8b2d4a907d8a,47
Algeria_12645,Algeria,Algeria_b99996100001,31.6927,5.9237,1,s_20259,533ed3f4edf856b296d6,48
Angola_40412,Angola,Angola_b100013100007,-11.117128750000001,19.3651525,0,,1d211a516e7578f439ce,48
Indonesia_119008,Indonesia,Indonesia_b99893099974,-5.99151,106.08377,0,,a3c6b13a539f4f6f8f5b,48
Iraq_27509,Iraq,Iraq_b99977100032,35.39047,43.78168,0,,95ec0c86ddae65371206,48
Libya_3299,Libya,Libya_b100019100041,32.52799,20.94622,0,,6eed0a32725007cc40bf,48
Nigeria_171296,Nigeria,Nigeria_b99990099963,5.621410625,6.816571875,1,s_3916,163f8a86970d47f884ac,48
Algeria_5963,Algeria,Algeria_b99995100001,31.671786666666666,5.804756666666666,0,,0220722551ce3cf1ffb4,49
Angola_427650,Angola,Angola_b100006099970,-14.404225,18.735695,0,,aa69951cbad251e886eb,49
Indonesia_5037,Indonesia,Indonesia_b100049099931,-9.841988333333333,120.12550666666668,0,,0329218fbe01153e1feb,49
Iraq_33590,Iraq,Iraq_b99976100043,36.32993,43.65284,0,,2431e1daf272e7d8d294,49
Libya_2022,Libya,Libya_b99956100041,32.4692,14.56064,0,,3af600c965ba05a1833c,49
Nigeria_317323,Nigeria,Nigeria_b99982100008,9.681223333333334,6.101116666666667,0,,0a52cc315ffc568e6047,49
Algeria_5422,Algeria,Algeria_b100024099951,27.147532666666667,8.807364333333334,1,s_7878,b1893ff24f353a9b6562,50
Angola_476963,Angola,Angola_b100020099976,-13.832257499999999,20.0057875,0,,6bda03937fd0f0c3d4b5,50
Indonesia_159160,Indonesia,Indonesia_b100067099991,-4.41723,121.79855,0,,da8941172bfd8e49c551,50
Iraq_29886,Iraq,Iraq_b99992100038,35.94304,45.38079,0,,9b48f0013b69da1a22a3,50
Libya_1809,Libya,Libya_b99935100044,32.769725,12.382805,0,,e71a845468601d026e1f,50
Nigeria_9020,Nigeria,Nigeria_b99988099958,5.23118,6.62856,1,s_3749,c86b66bff1c0d247db38,50
Algeria_4110,Algeria,Algeria_b99976100057,36.6901,3.7661,0,,49ff275111f46d94a46d,51
Angola_646089,Angola,Angola_b100023100050,-7.222969999999999,20.301104000000002,0,,9e420cc26b047cca51a6,51
Indonesia_12431,Indonesia,Indonesia_b99940100046,0.5189,110.3237,0,,7efb9e63ea9aa90bd912,51
Iraq_7338,Iraq,Iraq_b99985100026,34.8133,44.5845,0,,3a78f5dabfadeb3d6717,51
Libya_290,Libya,Libya_b99912100001,28.896814,10.02215,1,s_7805a,dd58d0bbf23b2b138990,51
Nigeria_270686,Nigeria,Nigeria_b99993099950,4.490516,7.07718,1,s_4024,300b523a61545c5d159a,51
Algeria_6477,Algeria,Algeria_b99999100003,31.83303,6.16753,1,s_20192,485a80ce5d07c36b39f8,52
Angola_515766,Angola,Angola_b99938100058,-6.4919433333333325,12.483773333333332,1,s_2078,264666e958f7ea8e14d7,52
Indonesia_158694,Indonesia,Indonesia_b99866100023,-1.55984,103.70085,1,s_2356,6b3aaff09346cbf28e0a,52
Iraq_22367,Iraq,Iraq_b99991100023,34.57527,45.30938,0,,6651cd65d6c71e5a3266,52
Libya_2918,Libya,Libya_b100010100037,32.09901,20.06,0,,f7173d7d007c3e2f3f16,52
Nigeria_250240,Nigeria,Nigeria_b99991099978,7.010086666666666,6.955516666666667,0,,98fd6364d3e3940826d2,52
Algeria_8558,Algeria,Algeria_b99989100001,31.65211,5.18566,0,,b6a9f7ed7a3c5f30b144,53
Angola_938524,Angola,Angola_b100021099941,-17.0174,20.05742,0,,86d036a2bf166298c0ae,53
Indonesia_65259,Indonesia,Indonesia_b99913099971,-6.286513888888889,107.88414833333334,1,s_2577,12e492d19ef8da370261,53
Iraq_11494,Iraq,Iraq_b99970100054,37.31474,43.042435,0,,04eeaa4eda058d134761,53
Libya_532,Libya,Libya_b100007100015,30.157005421686748,19.747805421686746,1,s_20656,724e331192938feaa87a,53
Nigeria_170372,Nigeria,Nigeria_b99998099954,4.8672,7.5292,0,,c0317fd1f7a2c02f50b3,53
Algeria_12448,Algeria,Algeria_b100000100055,36.52087,6.33761,0,,408fbbe0300770153d47,54
Angola_461813,Angola,Angola_b99970099962,-15.099722,15.358787999999999,0,,a61788e66a065d6526ad,54
Indonesia_119870,Indonesia,Indonesia_b100270099952,-7.9254,140.08418,0,,d4e8e1682905ada7de14,54
Iraq_20599,Iraq,Iraq_b100003099981,30.824905,46.587149999999994,0,,762213029bd80659d3a3,54
Libya_2066,Libya,Libya_b99968099973,26.37545,15.745055,0,,7d0ac132c4f7bedcf1fa,54
Nigeria_336140,Nigeria,Nigeria_b99986099967,5.986633333333334,6.481316666666667,0,,06f9633b696a8c0fe0a4,54
Algeria_13774,Algeria,Algeria_b99984100057,36.65275,4.5824,0,,c13bc580338856b4f028,55
Angola_72040,Angola,Angola_b100027100005,-11.259285,20.677825,0,,52995de1f64c9f4a10ff,55
Indonesia_87147,Indonesia,Indonesia_b99908099975,-5.895645,107.49137,1,s_2580,ece536d08a0b154b280c,55
Iraq_19277,Iraq,Iraq_b100015099978,30.4922,47.8194,0,,109823e32a903515b3a3,55
Libya_1244,Libya,Libya_b100043100034,31.823259999999998,23.48661,0,,62a5248f8d63e2c3e52f,55
Nigeria_431194,Nigeria,Nigeria_b99971099963,5.6563,5.14677,1,s_3835,34692f4f2b546ad557ce,55
Algeria_8454,Algeria,Algeria_b99969100055,36.51746,3.010915,0,,139bcb23f20622dcf6ba,56
Angola_178585,Angola,Angola_b100034100007,-11.051548,21.311304,0,,1817f6534a3e35570de4,56
Indonesia_165728,Indonesia,Indonesia_b99966099961,-7.171175,112.66642999999999,1,s_2579,2aa00733149c90372955,56
Iraq_29201,Iraq,Iraq_b99981100018,34.14163,44.23172,0,,ec20858a1a5c090d7fd0,56
Libya_2200,Libya,Libya_b100011100038,32.23347,20.16804,0,,88983b9771b6bd5db1ed,56
Nigeria_41576,Nigeria,Nigeria_b99972099963,5.642270476190476,5.200044761904762,1,s_3959,68777dd2ba1cac78f921,56
Algeria_348,Algeria,Algeria_b100017099994,31.016426666666668,8.149877142857143,0,,b15a25bca0f35cc37013,57
Angola_495448,Angola,Angola_b100021100039,-8.175734,20.117474,0,,78b134445530fafca845,57
Indonesia_179405,Indonesia,Indonesia_b100244099948,-8.3136625,137.714265,0,,e5d9301ed22472637963,57
Iraq_2208,Iraq,Iraq_b99980100047,36.690171923076925,44.07019230769231,1,s_21175,d287423d99ec4f95bb76,57
Libya_1895,Libya,Libya_b100033100000,28.8139,22.37816,1,s_8268,5ca1b4dc62a6231e4edf,57
Nigeria_432548,Nigeria,Nigeria_b99949099984,7.53178,3.13864,0,,cc1e8dbd5a70a5ffc9ec,57
Algeria_7113,Algeria,Algeria_b99989100056,36.57133888888889,5.171674444444445,0,,a781a2592e3353822223,58
Angola_896890,Angola,Angola_b99959100027,-9.293416666666667,14.376616666666665,0,,3915d944586b21d1c7f7,58
Indonesia_125839,Indonesia,Indonesia_b100016100030,-0.96225,117.154,1,s_2511,c61bcdcd2f037cdd11db,58
Iraq_32073,Iraq,Iraq_b99974100047,36.67878,43.44906,0,,83bb70e17e6e345e8295,58
Libya_2709,Libya,Libya_b99959099970,26.1013,14.86318,0,,330d137ba28452514aa9,58
Nigeria_284995,Nigeria,Nigeria_b99987099969,6.1639740000000005,6.592771999999999,0,,5b159220ee5bdd899df7,58
Algeria_12627,Algeria,Algeria_b99994100057,36.64641,5.6245,0,,00fcdf2aeb76b0aee7e9,59
Angola_351468,Angola,Angola_b99982099987,-12.841595,16.468405,0,,ab3deda87567b1b45973,59
Indonesia_58698,Indonesia,Indonesia_b99867100017,-2.101393382352941,103.79711941176471,1,s_2386,1d7b0e11252bd70c94a9,59
Iraq_33796,Iraq,Iraq_b99994100032,35.35789,45.54659,0,,9fc1d2282d1002b5c542,59
Libya_1945,Libya,Libya_b99988100008,29.555639999999997,17.808374999999998,0,,2a200f9441389448a776,59
Nigeria_409374,Nigeria,Nigeria_b100036099991,8.158545,10.99849,0,,cb1816aa7ab405b30bd9,59
Algeria_8372,Algeria,Algeria_b99998100003,31.79784,6.13625,0,,3827236cf456021cb719,60
Angola_887950,Angola,Angola_b99936100068,-5.59976,12.26394,1,s_2071,e3cb5ec7d70614f0fd87,60
Indonesia_58888,Indonesia,Indonesia_b100018100038,-0.240998125,117.328496875,1,s_2546,b365a110009dba72fa69,60
Iraq_7482,Iraq,Iraq_b99989100041,36.20043999999999,45.068913333333334,0,,ea1a74b3d6de9c7e420e,60
Libya_2811,Libya,Libya_b99956100040,32.369715,14.53933,0,,8a5a75856ba37f633d5e,60
Nigeria_163317,Nigeria,Nigeria_b99984099968,6.045084545454546,6.275035909090909,1,s_3891,b9d85ed792295da5ec70,60
Algeria_4940,Algeria,Algeria_b99997100045,35.618,5.9656,0,,d8d0a7c59951aa1ea262,61
Angola_731299,Angola,Angola_b99964100009,-10.883915,14.88914,0,,619d7f3e51cf7f14eb35,61
Indonesia_147529,Indonesia,Indonesia_b100097099930,-9.96015,124.45132,0,,19abae63cb684a4544c4,61
Iraq_2237,Iraq,Iraq_b99974100049,36.87142809917355,43.48495561983471,1,s_20890,8e6d36a7502a9f368a9c,61
Libya_3287,Libya,Libya_b99973100003,29.07295,16.27154,0,,5fb686d6e7b6ba68a8a5,61
Nigeria_108843,Nigeria,Nigeria_b99972100021,10.8702,5.1789000000000005,0,,4cc4a5da6ab06772edcd,61
Algeria_10845,Algeria,Algeria_b100016099983,30.04099,7.94321,0,,14866ebd0f983bcdba92,62
Angola_3171,Angola,Angola_b99972100056,-6.68269,15.587445,0,,88edc73b1cb3f7c1bd4d,62
Indonesia_104042,Indonesia,Indonesia_b100045099980,-5.49346,119.77975,0,,b5adb1e2f96e93b03823,62
Iraq_26348,Iraq,Iraq_b99964100051,37.07745,42.43401,0,,4ee1c1065860074aa473,62
Libya_3055,Libya,Libya_b99948100044,32.73352,13.67558,0,,dc2da202998de16e1fc9,62
Nigeria_43770,Nigeria,Nigeria_b99989099961,5.4562425,6.76322625,1,s_4077,5465144f2bacf323080d,62
Algeria_5491,Algeria,Algeria_b99989100057,36.648835000000005,5.17964,0,,9847973d175123d54fad,63
Angola_619866,Angola,Angola_b99935100070,-5.39151,12.209409333333333,1,s_2106,9aacb855fd2188347480,63
Indonesia_59042,Indonesia,Indonesia_b99916099973,-6.095594615384615,108.14001384615383,1,s_2603,bba993fd9332836e2ea6,63
Iraq_3688,Iraq,Iraq_b99977100027,34.9023525,43.80384,1,s_21159,d4c4869ad08d4a615188,63
Libya_1823,Libya,Libya_b99955099980,27.04063875,14.44349,0,,f2e95ca8d35fae1f2685,63
Nigeria_354508,Nigeria,Nigeria_b99957100000,8.96091,3.80226,0,,c9ba76863791ba23d1cf,63
Algeria_11088,Algeria,Algeria_b100015099993,30.943035000000002,7.87611,0,,4c85a851fea01cea5467,64
Angola_1774,Angola,Angola_b99990100029,-9.100719999999999,17.269577333333334,0,,4844a31c89a96c2f9d05,64
Indonesia_148572,Indonesia,Indonesia_b99874099996,-4.00035,104.40773,0,,00abf063700823eb9ab1,64
Iraq_34356,Iraq,Iraq_b99977100038,35.90194,43.72214,0,,28f0302168d02baebe14,64
Libya_819,Libya,Libya_b99930099974,26.43359657142857,11.852723428571428,1,s_7883,b7fc053bacf826bc4464,64
Nigeria_183590,Nigeria,Nigeria_b100004099953,4.72826,8.08046,0,,6cefb18cb00e3d730cf3,64
Algeria_5717,Algeria,Algeria_b100007100011,32.558944999999994,7.0504,1,s_20420,e76d42e903722c55569c,65
Angola_752906,Angola,Angola_b100010099952,-16.06214,19.08756,0,,53c336e30f6410ace668,65
Indonesia_123133,Indonesia,Indonesia_b99962099963,-6.94328,112.26966,0,,6ca475ac09b49234892f,65
Iraq_3621,Iraq,Iraq_b100011099979,30.613833333333332,47.35993333333334,0,,e8d2a43b4ec92a5972da,65
Libya_2913,Libya,Libya_b100011100035,31.96756,20.1743,0,,9ec585d2b6be63d4f0bb,65
Nigeria_273108,Nigeria,Nigeria_b100000099977,6.86651,7.75981,0,,0cad4a1c040ba5da249c,65
Algeria_2927,Algeria,Algeria_b99958100055,36.4835,1.8617825,0,,b32d4e5790ccfad64ae1,66
Angola_602935,Angola,Angola_b99982100054,-6.83831,16.501723333333334,0,,53c03ebf4ce34d42e0dc,66
Indonesia_170122,Indonesia,Indonesia_b99895100009,-2.83282,106.23379,0,,0547d8b8ef78521fafc6,66
Iraq_21885,Iraq,Iraq_b100003099982,30.90702,46.49745,0,,0d898d4e8973402d2b98,66
Libya_448,Libya,Libya_b100008100007,29.450964285714285,19.811405714285716,1,s_8234,bf374616c73b3635b214,66
Nigeria_10753,Nigeria,Nigeria_b99988099961,5.45715995412844,6.694472247706423,1,s_3951,3dd03d6fcffda7d66a00,66
Algeria_4624,Algeria,Algeria_b99995100056,36.6193,5.7692,0,,89ba22581761c8434298,67
Angola_663225,Angola,Angola_b99984100045,-7.67248,16.711055,0,,d276640a8e4eb8840295,67
Indonesia_157979,Indonesia,Indonesia_b100015100077,3.305476666666667,117.08695999999999,0,,7b68246f04d7b5e1aa19,67
Iraq_20233,Iraq,Iraq_b99996100031,35.270315,45.750585,0,,9cfa8433cd7346dfa712,67
Libya_2849,Libya,Libya_b100021100001,28.881855,21.22483,0,,7622e9b670ddff8b7957,67
Nigeria_4780,Nigeria,Nigeria_b100001100012,10.04865,7.840815,0,,5cad8f9332c5354b6916,67
Algeria_13280,Algeria,Algeria_b100002100047,35.82409,6.52911,0,,f40ecc4ac610cfc42eff,68
Angola_836717,Angola,Angola_b100007099981,-13.38234,18.76396,0,,07ea8bf4847f63dd76e5,68
Indonesia_143058,Indonesia,Indonesia_b100254099950,-8.11997,138.59361,0,,e74894827a9dadc7a8e2,68
Iraq_21811,Iraq,Iraq_b99985099999,32.39457,44.60361,0,,da50125bb482c5d89ec8,68
Libya_680,Libya,Libya_b99953099986,27.569,14.2251,0,,a15d3415addf8bb0a1bf,68
Nigeria_120415,Nigeria,Nigeria_b99976099956,5.031682727272727,5.569109090909091,1,s_4088,d591ed5d6756e7e1c120,68
Algeria_4509,Algeria,Algeria_b99991100055,36.5387,5.3225,0,,315dc8951952717f2967,69
Angola_318240,Angola,Angola_b99994100009,-10.945680000000001,17.610014166666666,0,,a44e326395e7476f447f,69
Indonesia_147812,Indonesia,Indonesia_b100054100026,-1.30994,120.6261,0,,a9744863587d26a57eb1,69
Iraq_1383,Iraq,Iraq_b99975100000,32.469755,43.558015,0,,7bf090c161d441fa33ca,69
Libya_920,Libya,Libya_b100024100001,28.921723333333333,21.506976666666663,1,s_8161,8f857620aff77d89d1e4,69
Nigeria_85063,Nigeria,Nigeria_b99980099951,4.555935803571429,5.920675044642857,1,s_3631,84f470600eb0a1b143e9,69
Algeria_5269,Algeria,Algeria_b100031099955,27.526918278688523,9.623741557377048,1,s_7817,d64d5780784d41b482f7,70
Angola_780240,Angola,Angola_b99951100022,-9.759338,13.623277999999999,0,,5fb26e7241776bbe040e,70
Indonesia_81805,Indonesia,Indonesia_b99862100002,-3.44427,103.26322,1,s_2417,749465aa80db894c95d1,70
Iraq_5306,Iraq,Iraq_b99978100007,33.0971,43.867625,0,,822f917bee6b225468f6,70
Libya_798,Libya,Libya_b100033099990,27.945111711026616,22.383070304182507,1,s_8142,efd7f2e3b72350c8d01c,70
Nigeria_34140,Nigeria,Nigeria_b100005099960,5.327421111111111,8.157084444444443,0,,a7ef10c6a30e6bcf0731,70
Algeria_284,Algeria,Algeria_b100004099979,29.668881825396824,6.7244762698412694,1,s_7830,173cf1e858c4199f3e38,71
Angola_75674,Angola,Angola_b99972100036,-8.501878571428572,15.62385142857143,0,,0710ab794e3ff6c88c2f,71
Indonesia_24396,Indonesia,Indonesia_b99863100015,-2.26215,103.39902400000001,0,,0ffd7d7ec8713cf5efa2,71
Iraq_20892,Iraq,Iraq_b100009099983,31.002698,47.136296,0,,03ce3407ca836979d3ea,71
Libya_2065,Libya,Libya_b99954099973,26.3791,14.34575,0,,7c14e39feb0b0a5e0352,71
Nigeria_254401,Nigeria,Nigeria_b99970100019,10.64516,4.97002,0,,ba54beea55127060e7c6,71
Algeria_68,Algeria,Algeria_b99997100001,31.646524779411767,5.9884052022058825,1,m_311,79e7a7fa65c2acd4dd94,72
Angola_251,Angola,Angola_b99937100062,-6.122737802197802,12.344791538461537,1,s_1997,bdb86214c896ec143419,72
Indonesia_61874,Indonesia,Indonesia_b99838100055,1.25617,101.13871499999999,1,s_4562,615d960e6dfe33738a49,72
Iraq_397,Iraq,Iraq_b99966100051,37.075900454545454,42.561313863636364,1,s_21230,c0ffb5131e7b8949542d,72
Libya_198,Libya,Libya_b100019100001,28.900812330097086,20.937695922330096,0,,f9812399f23492a10e58,72
Nigeria_378328,Nigeria,Nigeria_b100062100052,13.676555,13.3561175,0,,939a56aa5af722bbf5ff,72
Algeria_5095,Algeria,Algeria_b100025099968,28.7137,8.9655,1,s_7818b,bc65d1274fa38820d5a9,73
Angola_32648,Angola,Angola_b100025099999,-11.774364,20.493404,0,,980fa28654d72a72059d,73
Indonesia_134859,Indonesia,Indonesia_b100047099993,-4.31727,119.99296,0,,d59a065f462e34ca7ba0,73
Iraq_993,Iraq,Iraq_b100017099977,30.414996685714286,48.089783142857144,1,s_22045,f0fca337a24b2f921e43,73
Libya_2916,Libya,Libya_b99950100041,32.47645,13.8876,0,,ae33cb5ecb33903c009e,73
Nigeria_190541,Nigeria,Nigeria_b99994100017,10.518745,7.2293400000000005,0,,8c901ed4281e958b1b68,73
Algeria_14246,Algeria,Algeria_b100021099994,31.050210000000003,8.499416666666667,1,s_20422,8491451366212b69e59c,74
Angola_465411,Angola,Angola_b100028100036,-8.4999525,20.694905,0,,21e76ba674a04475f4ff,74
Indonesia_110993,Indonesia,Indonesia_b99942100030,-0.91371,110.50939,0,,cbc53103cae2ef6b3edf,74
Iraq_460,Iraq,Iraq_b100010099980,30.6731,47.3069,1,s_22302b,d364b24982b30e981092,74
Libya_1563,Libya,Libya_b100013100022,30.81045,20.37695,0,,d43f29050cb13538ab37,74
Nigeria_262015,Nigeria,Nigeria_b99962099987,7.76605,4.2986450000000005,0,,f33242ab5b5b9a143d90,74
Algeria_5407,Algeria,Algeria_b100020099994,30.987394285714284,8.422756071428571,1,s_20367,655793c8659f21798a93,75
Angola_622437,Angola,Angola_b99994099999,-11.800128235294117,17.63731470588235,0,,807fd0bbe278011f620c,75
Indonesia_46308,Indonesia,Indonesia_b99853099996,-4.016,102.5064,0,,20c94bea09ba3a2bbf47,75
Iraq_35468,Iraq,Iraq_b99963100047,36.74787,42.26084,0,,a41ebc69a437f21150d0,75
Libya_986,Libya,Libya_b99911100000,28.839695000000003,9.904876666666667,1,s_7835a,ab667956312ab02f114f,75
Nigeria_332635,Nigeria,Nigeria_b99949099977,6.8763,3.12178,0,,d87bb8a06440d5af998f,75
Algeria_14177,Algeria,Algeria_b100030099962,28.13766,9.51384,1,s_7929,ec34b3f0af799d0c7637,76
Angola_723031,Angola,Angola_b99979099976,-13.85891,16.240814285714286,0,,9da036eae1f24168ef93,76
Indonesia_129,Indonesia,Indonesia_b100193100013,-2.44061808,133.13767892,1,s_2768,2263f94373183ad11574,76
Iraq_143,Iraq,Iraq_b100010099978,30.492453357664235,47.3261701459854,1,m_377,af4686ef95cf64544fef,76
Libya_2351,Libya,Libya_b100013100039,32.29797666666666,20.37169,0,,4b372bc78af054ae2af5,76
Nigeria_2927,Nigeria,Nigeria_b99976099966,5.901944210526316,5.576108947368421,1,s_3925,7604453bb208d54e0206,76
Algeria_11748,Algeria,Algeria_b99975100051,36.17398,3.70049,0,,c68b40d9b3209168e323,77
Angola_682162,Angola,Angola_b99996100006,-11.178650000000001,17.784402,0,,94eca77cf2a7c25c7461,77
Indonesia_432,Indonesia,Indonesia_b100135100055,1.3013,127.9061,0,,33b7d496b13323af244b,77
Iraq_35473,Iraq,Iraq_b99981100039,35.9552,44.2078,0,,6d57fcbf373fc8fd747a,77
Libya_791,Libya,Libya_b100007100000,28.78405,19.79483,0,,875e4c9cdf7178abf87d,77
Nigeria_4850,Nigeria,Nigeria_b100005099977,6.937286,8.203085,0,,35ecfa3cd33262614595,77
Algeria_13714,Algeria,Algeria_b99968099982,29.96941,2.9572950000000002,0,,55b940100469560082df,78
Angola_496757,Angola,Angola_b99967100048,-7.438258,15.100668000000002,0,,3d7d7a6246bad0d95e76,78
Indonesia_115530,Indonesia,Indonesia_b99930100046,0.4817,109.45371,0,,b24ed98b96adc641ec66,78
Iraq_28437,Iraq,Iraq_b99984099991,31.67472,44.51469,0,,38f5d8afa57c81669ee1,78
Libya_715,Libya,Libya_b100006099999,28.7599,19.6499,1,s_8213,b6f034f84ae1f0ad8366,78
Nigeria_312811,Nigeria,Nigeria_b99991099951,4.52043,6.92273,1,s_4192,e4514f58806866f9f5a9,78
Algeria_3109,Algeria,Algeria_b100015100056,36.58188666666667,7.8419316666666665,0,,f21717406c3df2902b57,79
Angola_383591,Angola,Angola_b100017099934,-17.637871999999998,19.731306,0,,741789978154db3010e3,79
Indonesia_60319,Indonesia,Indonesia_b99862100028,-1.1697562962962964,103.33757444444444,1,s_2414,7d7addd4948c121503d5,79
Iraq_33406,Iraq,Iraq_b99975100047,36.73667,43.54065,0,,c19609e492349afc3b80,79
Libya_1770,Libya,Libya_b99942100045,32.831775,13.079825,0,,f44154d21a7d3f0acb77,79
Nigeria_68077,Nigeria,Nigeria_b99968100025,11.241955,4.79191,0,,3930e18581088049ef68,79
Algeria_12460,Algeria,Algeria_b100014100059,36.86451,7.75167,0,,4953104cdf0321138d37,80
Angola_949154,Angola,Angola_b99959099976,-13.83844,14.38532,0,,a70d1f6ff8604ebdd88f,80
Indonesia_155591,Indonesia,Indonesia_b99838100051,0.9246,101.15438,1,s_4521,bf94a8d7a56facda1ea1,80
Iraq_31970,Iraq,Iraq_b99974100032,35.36495333333334,43.46377666666666,0,,be01112e779dec68e367,80
Libya_638,Libya,Libya_b99950100043,32.7015,13.9529,0,,d2f145f3c614cdad3034,80
Nigeria_170876,Nigeria,Nigeria_b100012100022,10.9319,8.813296666666666,0,,0e1f59a6e80534bd719e,80
Algeria_10090,Algeria,Algeria_b99997100021,33.47464,6.00279,0,,8f5ca9836e153dbde99b,81
Angola_607537,Angola,Angola_b99954100028,-9.2146,13.9261,0,,5254720a8d8060a03358,81
Indonesia_58809,Indonesia,Indonesia_b99915099970,-6.37932090909091,108.11041545454546,1,s_2530,f407391f26707cee2a58,81
Iraq_1231,Iraq,Iraq_b99982100011,33.49034683237731,44.3443933460803,1,s_21146,3b658d673d1804b9b49d,81
Libya_3039,Libya,Libya_b99930100046,32.96968,11.8205,0,,6c80d54755a9ad69262e,81
